,level_0,index,LIST_OF_WORDS,POS,NEG
15705,7081,,भोजनालय,0,0
15706,7082,,पाकागार,0,0
15707,7083,,रसोई_साधन,0,0
15708,7084,,रसोई_उपकरण,0,0
15709,7085,,सलाई,0,0
15710,7086,,आगुआ,1,0
15712,7088,,ग्रंथि,0,0
15713,7089,,ग्रन्थि,0,0
15714,7090,,गंडा,0,0
15715,7091,,गुढ़ी,0,0
15716,7092,,गण्डा,0,0
15717,7093,,काजल,0,0
15718,7094,,कजरा,0,0
15719,7095,,कजला,0,0
15720,7096,,दीपकसुत,0,0
15721,7097,,दीपध्वज,0,0
15723,7099,,कुर्ता,0,0
15724,7100,,लेस,0,1
15725,7101,,लैस,0,1
15726,7102,,कलछा,0,0
15727,7103,,कलछुल,0,0
15728,7104,,करछल,0,0
15729,7105,,करछुल,0,0
15730,7106,,दीपक,0,0
15731,7107,,चिराग़,0,0
15732,7108,,दीया,0,0
15733,7109,,दीप,0,0
15734,7110,,दिया,0,0
15735,7111,,चिराग,0,0
15736,7112,,बत्ती,0,0
15737,7113,,प्रदीप,0,0
15738,7114,,नश्तर,0,0
15740,7116,,टेंशन,0,0
15741,7117,,टेन्शन,0,0
15742,7118,,लालटेन,0,0
15743,7119,,ललटेन,0,0
15744,7120,,लैपटॉप,0,0
15745,7121,,लैपटाप,0,0
15746,7122,,लैपटॉप_कम्प्यूटर,0,0
15747,7123,,महँगाई,0,0
15748,7124,,महँगी,0,0
15749,7125,,महँगापन,0,0
15752,7128,,ख़राद,0,0
15753,7129,,खराद,0,0
15755,7131,,लेथ,0,0
15756,7132,,लेथ_मशीन,0,0
15757,7133,,ख़राद_मशीन,0,0
15758,7134,,खराद_मशीन,0,0
15759,7135,,कुन्द,0,0
15760,7136,,डंडा,0,0
15762,7138,,लाठी,0,0
15763,7139,,सोंटा,0,0
15764,7140,,डंड,0,0
15765,7141,,बल्लम,0,0
15766,7142,,डण्डा,0,0
15767,7143,,डण्ड,0,0
15768,7144,,प्रक्षेपण,0,0
15769,7145,,विक्षेप,0,0
15770,7146,,विक्षेपण,0,0
15771,7147,,प्रसारण,0,0
15772,7148,,निरुद्विग्न,0,1
15773,7149,,अविकल,0,1
15774,7150,,अव्याकुल,0,1
15775,7151,,प्रशांत,0,1
15777,7153,,अनाकुल,0,1
15778,7154,,अव्यग्र,0,1
15779,7155,,शान्त,0,1
15780,7156,,प्रशान्त,0,1
15781,7157,,अंधविश्वासी,1,0
15782,7158,,अन्धविश्वासी,1,0
15783,7159,,अंध-विश्वासी,1,0
15784,7160,,अन्ध-विश्वासी,1,0
15785,7161,,अंतर्जातीय,0,0
15786,7162,,सायबान,0,0
15787,7163,,लेंस,0,0
15788,7164,,लेन्स,0,0
15789,7165,,वीक्ष,0,0
15790,7166,,लैंस,0,0
15791,7167,,लैन्स,0,0
15792,7168,,पुस्तकालय,0,0
15793,7169,,ग्रंथालय,0,0
15794,7170,,ग्रंथागार,0,0
15795,7171,,पुस्तकागार,0,0
15796,7172,,लाइब्रेरी,0,0
15797,7173,,नंबरप्लेट,0,0
15798,7174,,अंकफलक,0,0
15799,7175,,नम्बरप्लेट,0,0
15800,7176,,नंबर-प्लेट,0,0
15801,7177,,नम्बर-प्लेट,0,0
15802,7178,,अंक-फलक,0,0
15803,7179,,ढक्कन,0,0
15804,7180,,ढकना,0,0
15805,7181,,ढँकना,0,0
15806,7182,,ढकनी,0,0
15807,7183,,पिधान,0,0
15808,7184,,पिहान,0,0
15809,7185,,लिनेन,0,0
15810,7186,,सन_का_कपड़ा,0,0
15811,7187,,लाली,0,0
15812,7188,,फुलपैंट,0,0
15813,7189,,फ़ुलपैंट,0,0
15814,7190,,फुलपैन्ट,0,0
15815,7191,,फ़ुलपैन्ट,0,0
15816,7192,,करघा,0,0
15817,7193,,खड्डी,0,0
15818,7194,,कर्घा,0,0
15819,7195,,लारी,0,0
15820,7196,,लोटा,0,0
15821,7197,,यंत्र,0,0
15822,7198,,कल,0,0
15823,7199,,मशीन,0,0
15824,7200,,यंत्रशाला,0,0
15825,7201,,यंत्रगृह,0,0
15826,7202,,यंत्रालय,0,0
15827,7203,,समावेश,0,0
15828,7204,,संयोजन,0,0
15829,7205,,समावेशन,0,0
15830,7206,,डाकगाड़ी,0,0
15831,7207,,मेल,0,0
15832,7208,,नाँद,0,0
15833,7209,,अथरा,0,0
15834,7210,,नाद,0,0
15835,7211,,नांद,0,0
15836,7212,,हॉल,0,0
15837,7213,,महाकक्ष,0,0
15838,7214,,मानचित्र,0,0
15839,7215,,नक्शा,0,0
15840,7216,,नक़्शा,0,0
15841,7217,,नकशा,0,0
15842,7218,,नक्सा,0,0
15843,7219,,कंचा,0,0
15844,7220,,गोलक,0,0
15845,7221,,अंटा,0,0
15846,7222,,चिन्हित्र,0,0
15847,7223,,अंकित्र,0,0
15848,7224,,मार्कर,0,0
15849,7225,,मुखौटा,0,0
15850,7226,,चेहरा,0,0
15851,7227,,दीयासलाई,0,0
15852,7228,,दीया-सलाई,0,0
15853,7229,,दियासलाई,0,0
15854,7230,,दिया-सलाई,0,0
15855,7231,,तीली,0,0
15856,7232,,माचिस_तीली,0,0
15857,7233,,फावड़ा,0,0
15858,7234,,गद्दा,0,0
15859,7235,,गदेला,0,0
15860,7236,,मकबरा,0,0
15861,7237,,मक़बरा,0,0
15862,7238,,माध्यम,0,0
15863,7239,,जरिया,0,0
15864,7240,,ज़रिया,0,0
15865,7241,,माध्य,0,0
15866,7242,,यंत्रविन्यास,0,0
15867,7243,,यंत्र-विन्यास,0,0
15868,7244,,यंत्र-संरचना,0,0
15869,7245,,यंत्र-रचना,0,0
15870,7246,,मैकनिज्म,0,0
15871,7247,,मेकनिज्म,0,0
15872,7248,,तड़कना,0,0
15873,7249,,तड़क,0,0
15874,7250,,शवदाह,0,0
15875,7251,,शव-दाह,0,0
15876,7252,,दाह_संस्कार,0,0
15877,7253,,दाह-संस्कार,0,0
15878,7254,,दाहक्रिया,0,0
15879,7255,,दाहकर्म,0,0
15880,7256,,दाह-क्रिया,0,0
15881,7257,,दाह-कर्म,0,0
15882,7258,,दाह,0,0
15883,7259,,अग्निकर्म,0,0
15884,7260,,अग्नि-कर्म,0,0
15885,7261,,अग्निदाह,0,0
15886,7262,,अग्नि-दाह,0,0
15887,7263,,चिताकर्म,0,0
15888,7264,,चिता-कर्म,0,0
15889,7265,,अंतक्रिया,0,0
15890,7266,,अंत-क्रिया,0,0
15891,7267,,सूक्ष्मदर्शक_यंत्र,0,0
15892,7268,,सूक्ष्मदर्शक_यन्त्र,0,0
15893,7269,,माइक्रोस्कोप,0,0
15894,7270,,सूक्ष्मदर्शी_यंत्र,0,0
15895,7271,,सूक्ष्मदर्शी_यन्त्र,0,0
15896,7272,,खुर्दबीन,0,0
15897,7273,,अणुवीक्षण_यंत्र,0,0
15898,7274,,जाँता,0,0
15899,7275,,जाँत,0,0
15900,7276,,जांता,0,0
15901,7277,,जांत,0,0
15902,7278,,माइन,0,0
15903,7279,,मंत्रालय,0,0
15904,7280,,टकसाल,0,0
15905,7281,,टकसार,0,0
15906,7282,,टंकशाला,0,0
15907,7283,,दर्पण,0,0
15908,7284,,शीशा,0,0
15909,7285,,आइना,0,0
15910,7286,,आईना,0,0
15911,7287,,आरसी,0,0
15912,7288,,आरस,0,0
15913,7289,,दरपन,0,0
15914,7290,,अदर्श,0,1
15915,7291,,मिक्सर,0,0
15916,7292,,मिक्सी,0,0
15917,7293,,मिश्रण_यंत्र,0,0
15919,7295,,परिखा,0,0
15920,7296,,मोरचा,0,0
15921,7297,,परिखात,0,0
15922,7298,,किनारी,0,0
15923,7299,,मोपेड,0,1
15924,7300,,खरल,0,0
15925,7301,,खल,0,1
15926,7302,,खल्ल,0,0
15927,7303,,मोजेक,0,0
15928,7304,,मोजैक,0,0
15929,7305,,मोज़ेक,0,0
15930,7306,,मोज़ैक,0,0
15931,7307,,मसहरी,0,0
15932,7308,,मोसहरी,0,0
15933,7309,,मच्छरदानी,0,0
15934,7310,,मशकहरी,0,0
15935,7311,,चतुष्की,0,0
15936,7312,,मोटल,0,0
15937,7313,,मोटर,0,0
15938,7314,,मोटरसाइकिल,0,0
15939,7315,,मोटर_साइकिल,0,0
15940,7316,,मोटर-सायकल,0,0
15941,7317,,मोटर-सायकिल,0,0
15942,7318,,मोटरसायकल,0,0
15943,7319,,मोटरसायकिल,0,0
15944,7320,,मोटर_बाइक,0,0
15945,7321,,बाइक,0,0
15946,7322,,मोबाइक,0,0
15947,7323,,फटफटी,0,0
15948,7324,,फटफटिया,0,0
15949,7325,,स्कूटर,0,0
15950,7326,,मोटर_गाड़ी,0,0
15951,7327,,मोटरगाड़ी,0,0
15952,7328,,मोटर_यान,0,0
15953,7329,,माऊस,0,0
15954,7330,,माउस,0,0
15955,7331,,संगणक-मूषक,0,0
15956,7332,,चूहेदानी,1,0
15957,7333,,चूहेदान,1,0
15958,7334,,चूहादान,1,0
15959,7335,,मफ़लर,0,0
15960,7336,,मफलर,0,0
15961,7337,,गुलूबंद,0,0
15962,7338,,गलबंदनी,0,0
15963,7339,,मग,0,1
15964,7340,,संग्रहालय,1,0
15965,7341,,अजायबघर,1,0
15966,7342,,अजायब-घर,1,0
15967,7343,,अजायबख़ाना,1,0
15968,7344,,अजायबखाना,1,0
15969,7345,,अजायब-ख़ाना,1,0
15970,7346,,अजायब-खाना,1,0
15971,7347,,म्यूज़ियम,1,0
15972,7348,,म्युजियम,1,0
15973,7349,,मलमल,0,0
15974,7350,,अंशुक,0,0
15978,7354,,ख़ामोशी_से,0,0
15979,7355,,खामोशी_से,0,0
15980,7356,,निश्शब्द,0,0
15981,7357,,बिन_बोले,0,0
15982,7358,,मौनतः,0,0
15983,7359,,छींका,0,0
15984,7360,,मोहरा,0,0
15985,7361,,मुसका,0,0
15986,7362,,जाबा,0,0
15987,7363,,पृथक्करण,0,0
15989,7365,,निरपवाद,0,1
15990,7366,,सुगम्य,1,0
15991,7367,,पारस्परिक,0,0
15992,7368,,आपसी,0,0
15993,7369,,माला,0,0
15995,7371,,मालिका,0,0
15996,7372,,टाई,0,0
15997,7373,,कंठबंध,0,0
15998,7374,,गलबंध,0,0
15999,7375,,कंठ_बंध,0,0
16000,7376,,सूई,0,0
16001,7377,,सुई,0,0
16003,7379,,पाश,0,0
16004,7380,,निब,0,0
16006,7382,,जीभी,0,0
16007,7383,,शल्य-चिकित्सा_कक्ष,0,0
16008,7384,,आपरेशन_कक्ष,0,0
16009,7385,,चीरफाड़_कक्ष,0,0
16010,7386,,शल्यचिकित्सा_कक्ष,0,0
16011,7387,,शल्यचिकित्सा-कक्ष,0,0
16012,7388,,अफ़ीम,0,0
16013,7389,,अफीम,0,0
16014,7390,,अहिफेन,0,0
16015,7391,,अफ्यून,0,0
16016,7392,,अफेन,0,0
16017,7393,,अफेल,0,0
16018,7394,,हाफु,0,0
16019,7395,,उपार्जन,0,0
16020,7396,,अर्जन,0,0
16021,7397,,छज्जा,0,0
16022,7398,,बारजा,0,0
16023,7399,,पुड़िया,0,0
16024,7400,,पुटी,0,0
16025,7401,,सूआ,0,0
16026,7402,,सूजा,0,0
16027,7403,,तूलिका,0,0
16028,7404,,तूलि,0,0
16029,7405,,कूँची,0,0
16030,7406,,कूची,0,0
16031,7407,,ब्रश,0,0
16032,7408,,क़लम,0,0
16034,7410,,अक्षरतूलिका,0,0
16035,7411,,राजमहल,0,0
16036,7412,,महल,0,0
16037,7413,,प्रासाद,0,0
16038,7414,,राजप्रासाद,0,0
16039,7415,,राजभवन,0,0
16040,7416,,थापी,0,0
16041,7417,,थापिया,0,0
16042,7418,,कागज-दाब,0,0
16043,7419,,काग़ज़-दाब,0,0
16044,7420,,पत्रवारक,0,0
16045,7421,,पेपरवेट,0,0
16046,7422,,कागज_दाब,0,0
16047,7423,,काग़ज़_दाब,0,0
16048,7424,,चितकबरा,0,0
16049,7425,,चित्तीदार,0,0
16050,7426,,चितला,0,0
16051,7427,,चीतल,0,0
16052,7428,,कलमास,0,0
16053,7429,,शार,0,0
16054,7430,,मार्ग,0,0
16055,7431,,रास्ता,0,0
16056,7432,,पगडंडी,0,0
16057,7433,,खुरहर,0,0
16058,7434,,प्यादा,1,0
16059,7435,,पैदल,1,0
16060,7436,,सिपाही,1,0
16061,7437,,दँवरी,0,0
16062,7438,,दौंरी,0,0
16063,7439,,मँड़ाई,0,0
16064,7440,,पेंसिल,0,0
16065,7441,,पेन्सिल,0,0
16066,7442,,कलमतराश,0,0
16067,7443,,पंचभुज,0,0
16068,7444,,पञ्चभुज,0,0
16069,7445,,चक्कस,0,0
16071,7447,,जनन,0,0
16072,7448,,प्रसूति,0,0
16073,7449,,प्रसव_क्रिया,0,0
16074,7450,,पियानो,0,0
16075,7451,,द्रव_निकास,0,0
16076,7452,,नोक,0,0
16077,7453,,नोंक,0,0
16078,7454,,अणी,0,0
16079,7455,,अनी,0,0
16080,7456,,तकिया,0,0
16081,7457,,बालिश,0,0
16082,7458,,बालिस,0,0
16083,7459,,गेंदुआ,0,0
16084,7460,,ढासना,0,0
16085,7461,,कशिपु,0,0
16086,7462,,सँड़सी,0,0
16087,7463,,सड़सी,0,0
16088,7464,,जँबूरी,0,0
16089,7465,,शूकधानी,0,0
16090,7466,,पिनकुशन,0,0
16091,7467,,सूच्यग्र,0,0
16092,7468,,नलिका,0,0
16093,7469,,नली,0,0
16094,7470,,चोंगा,0,0
16095,7471,,पोंगा,0,0
16096,7472,,चोंगी,0,0
16097,7473,,पोंगी,0,0
16098,7474,,चिलम,0,0
16099,7475,,पिस्टन,0,0
16100,7476,,पिसटन,0,0
16101,7477,,पिस्टन_राड,0,0
16102,7478,,पिस्टन_रॉड,0,0
16103,7479,,पिस्टन_छड़,0,0
16104,7480,,पिस्टन_दंड,0,0
16105,7481,,अखैनी,0,0
16106,7482,,जेली,0,0
16107,7483,,पाँचा,0,0
16108,7484,,प्लेट,0,0
16109,7485,,मचान,0,0
16110,7486,,मैरा,0,0
16111,7487,,पाढ़,0,0
16112,7488,,खेल_मैदान,0,0
16113,7489,,क्रीड़ास्थल,0,0
16114,7490,,खेलमैदान,0,0
16115,7491,,क्रिड़ांगन,0,0
16116,7492,,प्रांगण,0,0
16117,7493,,चुनट,0,0
16118,7494,,चुनन,0,0
16119,7495,,चुनत,0,0
16120,7496,,चुन्नट,0,0
16121,7497,,चुन्नत,0,0
16122,7498,,चुन्नन,0,0
16123,7499,,हल,0,0
16124,7500,,सीर,0,0
16125,7501,,कुंतल,0,0
16126,7502,,कुन्तल,0,0
16127,7503,,फाल,0,0
16128,7504,,हल_का_फल,0,0
16129,7505,,बिकाऊ,0,0
16131,7507,,बिकनेवाला,0,0
16132,7508,,विक्रयार्थ,0,0
16133,7509,,पण्य,0,0
16134,7510,,उपचारित,1,0
16135,7511,,चिकित्सित,1,0
16136,7512,,अनुपचारित,0,1
16137,7513,,अचिकित्सित,0,1
16139,7515,,अनधिगम्य,0,1
16140,7516,,अनमिलता,0,1
16141,7517,,पंजीकृत,0,0
16142,7518,,पंजीबद्ध,0,0
16143,7519,,दर्ज़,0,0
16144,7520,,दर्ज,0,0
16145,7521,,रिकार्ड,0,0
16146,7522,,रेकार्ड,0,0
16148,7524,,नियमरहित,0,1
16149,7525,,बेकायदा,0,1
16152,7528,,कब्ज़ा_करना,0,0
16153,7529,,हथियाना,0,0
16154,7530,,गटकना,0,0
16155,7531,,पचाना,0,0
16156,7532,,पचा_लेना,0,0
16157,7533,,हज़म_करना,0,0
16158,7534,,हजम_करना,0,0
16159,7535,,हज्म_करना,0,0
16160,7536,,डकारना,0,0
16161,7537,,खूँटा,0,0
16162,7538,,किल्ला,0,0
16163,7539,,खूंटा,0,0
16164,7540,,मेख,0,0
16165,7541,,कुंड,0,0
16166,7542,,कुण्ड,0,0
16167,7543,,बरसाती,0,1
16168,7544,,बहाली,0,0
16169,7545,,पुनर्नियुक्ति,0,0
16170,7546,,पतीली,0,0
16171,7547,,देगची,0,0
16172,7548,,गमला:1,0,0
16173,7549,,काया-कल्प,0,0
16175,7551,,काया_कल्प,0,0
16176,7552,,कुम्हारी,0,0
16177,7553,,कुंभकारी,0,0
16178,7554,,कुम्भकारी,0,0
16179,7555,,कुलाली,0,0
16180,7556,,कुंभारी,0,0
16181,7557,,कुम्भारी,0,0
16182,7558,,कुम्हारगिरी,0,0
16183,7559,,बिजली-करघा,0,0
16184,7560,,बिजली_करघा,0,0
16185,7561,,पावरलूम,0,0
16186,7562,,मुद्रणयंत्र,0,0
16187,7563,,मुद्रणयन्त्र,0,0
16188,7564,,मुद्रण-यंत्र,0,0
16189,7565,,मुद्रण-यन्त्र,0,0
16190,7566,,मुद्रण_यंत्र,0,0
16191,7567,,मुद्रण_यन्त्र,0,0
16192,7568,,भराई,0,0
16193,7569,,भरवाई,0,0
16194,7570,,भराव,0,0
16195,7571,,छाप,0,1
16196,7572,,छप्पा,0,0
16198,7574,,जेलख़ाना,0,1
16199,7575,,कारागार,0,1
16200,7576,,बंदी_गृह,0,1
16201,7577,,क़ैदख़ाना,0,1
16202,7578,,कैदखाना,0,1
16204,7580,,हवालात,0,1
16205,7581,,अस्त्र,0,1
16206,7582,,प्रोजेक्टर,0,0
16207,7583,,प्रक्षेपक,0,0
16210,7586,,दारुका,0,0
16211,7587,,काष्ठ_पुत्तलिका,0,0
16213,7589,,राज्ञी,0,0
16214,7590,,कुनैन,0,0
16215,7591,,तरकश,0,0
16216,7592,,तरकस,0,0
16217,7593,,तूणीर,0,0
16218,7594,,भाथा,0,0
16219,7595,,निषंग,0,0
16220,7596,,तूण,0,0
16221,7597,,आकाशवाणी,1,0
16222,7598,,बेड़ा,0,0
16223,7599,,तिरना,0,0
16224,7600,,तरापा,0,0
16225,7601,,पटरी-शीर्ष,0,0
16226,7602,,पटरी_शीर्ष,0,0
16227,7603,,पटरी_पर्यन्त,0,0
16228,7604,,रेलहेड,0,0
16229,7605,,रेलवे_जंक्शन,0,0
16230,7606,,जंक्शन,0,0
16231,7607,,रेल_मार्ग_संयोग,0,0
16232,7608,,रेलवे_जंकशन,0,0
16233,7609,,जंकशन,0,0
16234,7610,,बरसाती_कोट,0,0
16235,7611,,भेड़ा,0,0
16236,7612,,मेष,0,0
16237,7613,,मेढ़ा,0,0
16238,7614,,अवि,0,0
16239,7615,,अविक,0,0
16240,7616,,गड्डर,0,0
16242,7618,,क्रिया_कलाप,0,0
16244,7620,,कार्य_कलाप,0,0
16245,7621,,वाचनालय,0,0
16246,7622,,रिकार्डर,0,0
16247,7623,,रेकार्डर,0,0
16248,7624,,विधायक,0,0
16249,7625,,लगाम,0,0
16250,7626,,बागडोर,0,0
16251,7627,,वल्गा,0,0
16252,7628,,प्रासेव,0,0
16253,7629,,रिमोट,0,0
16254,7630,,रिमोट_कंट्रोल,0,0
16255,7631,,दूर-नियामक,0,0
16256,7632,,दूर-नियंता,0,0
16257,7633,,दूर-नियन्ता,0,0
16258,7634,,दूर-नियंत्रक,0,0
16259,7635,,दूर-नियन्त्रक,0,0
16260,7636,,समाधि,0,0
16261,7637,,हौज़,0,0
16262,7638,,हौज,0,0
16263,7639,,हौद,0,0
16264,7640,,दह,0,0
16265,7641,,निवास,0,0
16266,7642,,विश्राम_स्थल,0,0
16267,7643,,आरामगाह,0,0
16268,7644,,विश्रान्ति-गृह,0,0
16269,7645,,फीता,0,0
16270,7646,,रिबन,0,0
16271,7647,,आरोही,0,0
16272,7648,,सवार,0,0
16273,7649,,राइफल,0,0
16274,7650,,राईफल,0,0
16275,7651,,नेमि,0,0
16276,7652,,रिम,0,0
16277,7653,,छल्ला,1,0
16278,7654,,वलय,1,0
16279,7655,,डगर,0,0
16280,7656,,पथ,0,0
16281,7657,,बाट,0,0
16282,7658,,राह,0,0
16283,7659,,पंथ,0,0
16284,7660,,सड़क,0,0
16285,7661,,अध्व,0,0
16286,7662,,सबील,0,0
16287,7663,,रोड,0,0
16288,7664,,पक्की_सड़क,0,0
16289,7665,,सड़क_मार्ग,0,0
16290,7666,,सरिया,0,0
16291,7667,,छड़ी,0,0
16292,7668,,सलाख़,0,0
16293,7669,,सलाख़ा,0,0
16294,7670,,शलाका,0,0
16295,7671,,बेलना,0,0
16296,7672,,छवाई,0,0
16297,7673,,कमरा,0,0
16298,7674,,कक्ष,0,0
16299,7675,,गुलाबजल,0,0
16300,7676,,गुलाब-जल,0,0
16301,7677,,आबगुल,0,0
16302,7678,,गुलाब_जल,0,0
16303,7679,,चरखी,0,0
16304,7680,,चकरी,0,0
16306,7682,,खण्डहर,0,0
16307,7683,,खँडहर,0,0
16308,7684,,ध्वंसावशेष,0,0
16309,7685,,भग्नावशेष,0,0
16310,7686,,खंडर,0,0
16311,7687,,खण्डर,0,0
16312,7688,,हवाई_पट्टी,0,0
16313,7689,,उड्डयन_पट्टी,0,0
16314,7690,,रनवे,0,0
16315,7691,,विमान_पट्टी,0,0
16316,7692,,हवाईपट्टी,0,0
16317,7693,,उड्डयनपट्टी,0,0
16318,7694,,विमानपट्टी,0,0
16319,7695,,गेरुआ_वस्त्र,0,0
16320,7696,,गैरिक_वस्त्र,0,0
16321,7697,,जोगिया_वस्त्र,0,0
16322,7698,,गेरुआ_कपड़ा,0,0
16323,7699,,गैरिक_कपड़ा,0,0
16324,7700,,जोगिया_कपड़ा,0,0
16325,7701,,दास_प्रथा,0,0
16326,7702,,सैडल_हार्स,0,0
16327,7703,,राइडिंग_हार्स,0,0
16328,7704,,माउंट,0,0
16329,7705,,माउन्ट,0,0
16330,7706,,सवारी_घोड़ा,0,0
16331,7707,,आरोहण_अश्व,0,0
16332,7708,,खुरजी,0,0
16333,7709,,गाछी,0,0
16334,7710,,परतल,0,0
16335,7711,,सकुशल,1,0
16337,7713,,कुशलपूर्वक,1,0
16338,7714,,सही_सलामत,1,0
16339,7715,,सही-सलामत,1,0
16340,7716,,बख़ैर,1,0
16341,7717,,बखैर,1,0
16342,7718,,बख़ैरीय,1,0
16343,7719,,बखैरीयत,1,0
16344,7720,,सुरक्षिततः,1,0
16345,7721,,निवेदित,0,0
16346,7722,,असंबंधित,0,1
16347,7723,,संबंधरहित,0,1
16348,7724,,अटपट,0,1
16349,7725,,अटपटा,0,1
16350,7726,,अनन्वित,0,1
16351,7727,,अप्रसंग,0,1
16352,7728,,असम्बन्धित,0,1
16353,7729,,असम्बद्ध,0,1
16354,7730,,सम्बन्धरहित,0,1
16355,7731,,संबंधित,0,0
16356,7732,,संबद्ध,1,0
16357,7733,,सम्बन्धित,0,0
16358,7734,,संलग्न,1,0
16359,7735,,अनुलग्न,1,0
16360,7736,,अनुविद्ध,1,0
16361,7737,,अनुसंबद्ध,1,0
16362,7738,,अनुसम्बद्ध,1,0
16363,7739,,अभिलीन,1,0
16364,7740,,अग्राह्य,0,1
16365,7741,,अग्रह्य,0,1
16366,7742,,अग्रहणीय,0,1
16368,7744,,प्रसंग-संबंधी,0,0
16369,7745,,लागू,1,0
16370,7746,,निद्रामग्न,0,0
16371,7747,,सोया,0,0
16372,7748,,सोता,0,0
16373,7749,,सोता_हुआ,0,0
16374,7750,,निद्रित,0,0
16375,7751,,निद्रागत,0,0
16376,7752,,सुप्त,0,0
16378,7754,,चैतन्य,1,0
16379,7755,,तश्तरी,0,0
16380,7756,,रकाबी,0,0
16381,7757,,रिकाबी,0,0
16382,7758,,तशतरी,0,0
16383,7759,,समोवार,0,0
16384,7760,,चंदन,0,0
16385,7761,,गंधराज,0,0
16386,7762,,मलयज,0,0
16387,7763,,संदल,0,0
16388,7764,,महागंध,0,0
16389,7765,,साटन,0,0
16390,7766,,पीलाम,0,0
16391,7767,,पाइट,0,0
16392,7768,,बस्ता,0,0
16393,7769,,स्कूल_बैग,0,0
16394,7770,,कैंची,0,0
16395,7771,,कतरनी,0,0
16396,7772,,कर्तनी,0,0
16399,7775,,कुव्यवहार,0,1
16400,7776,,बदसलूकी,0,1
16401,7777,,अनाचार,0,1
16402,7778,,दुराचरण,0,1
16403,7779,,अनाचरण,0,1
16404,7780,,कदाचार,0,1
16405,7781,,कुचाल,0,1
16406,7782,,अपचाल,0,1
16407,7783,,दुष्टाचरण,0,1
16408,7784,,अपकरण,0,1
16409,7785,,अंक_तालिका,0,0
16410,7786,,अंकतालिका,0,0
16411,7787,,अंक-तालिका,0,0
16412,7788,,खुरुचनी,0,0
16413,7789,,खुरचनी,0,0
16414,7790,,खुरचन,0,0
16415,7791,,पेचकश,0,0
16416,7792,,पेचकस,0,0
16417,7793,,चूड़ी,0,0
16418,7794,,काई,0,0
16419,7795,,टाँका,0,0
16420,7796,,सिलाई_टाँका,0,0
16421,7797,,सीवन,0,0
16422,7798,,टांका,0,0
16423,7799,,सिलाई_टांका,0,0
16424,7800,,बैठाना,0,0
16425,7801,,बिठाना,0,0
16426,7802,,बैठारना,0,0
16427,7803,,बैठालना,0,0
16430,7806,,ताड़न,0,0
16431,7807,,प्रताड़न,0,0
16432,7808,,पालकी,0,0
16433,7809,,पीनस,0,0
16434,7810,,मियाना,0,0
16435,7811,,म्याना,0,0
16436,7812,,खड़खड़िया,0,0
16437,7813,,शिविका,0,0
16438,7814,,सुखासन,0,0
16439,7815,,बियाड़,0,0
16440,7816,,सीस्मोग्राफ,0,0
16441,7817,,सीस्मोग्राफ़,0,0
16442,7818,,सिस्मोग्राफ,0,0
16443,7819,,सिस्मोग्राफ़,0,0
16445,7821,,तारा,0,0
16446,7822,,चमकी,0,0
16447,7823,,सत्ता,0,0
16448,7824,,सत्ती,0,0
16449,7825,,सीवनी,0,0
16450,7826,,सूईं,0,0
16451,7827,,सूची,0,0
16452,7828,,सूजी,0,0
16453,7829,,सोजन,0,0
16454,7830,,छाया,0,0
16455,7831,,छाँह,0,0
16456,7832,,साया,0,0
16457,7833,,छाँव,0,0
16458,7834,,अनातय,0,0
16459,7835,,शेम्पू,0,0
16460,7836,,सेंपू,0,0
16461,7837,,म्यान,0,0
16462,7838,,मियान,0,0
16463,7839,,चादर:1,0,0
16464,7840,,चद्दर:1,0,0
16465,7841,,आला,0,0
16466,7842,,ताक,0,0
16467,7843,,ताखा,0,0
16468,7844,,सुव्यवस्थित,0,0
16469,7845,,सुविन्यस्त,0,0
16470,7846,,सुप्रबंधित,0,0
16471,7847,,डुबोना,0,0
16472,7848,,डुबाना,0,0
16473,7849,,बरबाद_करना,0,0
16475,7851,,लुटाना,0,0
16476,7852,,गँवाना,0,0
16477,7853,,बिलवाना,0,0
16478,7854,,कमीज़,0,0
16479,7855,,कमीज,0,0
16480,7856,,शर्टिंग,0,0
16481,7857,,जूता,0,0
16482,7858,,उपानह,0,0
16483,7859,,पदत्राण,0,0
16484,7860,,पादत्राण,0,0
16485,7861,,पापोश,0,0
16486,7862,,नज़ारा,0,0
16487,7863,,नजारा,0,0
16488,7864,,सीन,0,0
16489,7865,,मंजर,0,0
16490,7866,,बेलचा,0,0
16491,7867,,दृष्टि,0,0
16492,7868,,दृष्टि_क्षमता,0,0
16493,7869,,रेशम-तागा,0,0
16494,7870,,पाट,0,0
16495,7871,,सितार,0,0
16496,7872,,छक्की,0,0
16497,7873,,आँचल,0,0
16498,7874,,छोर,0,0
16499,7875,,पल्ला,0,0
16500,7876,,पल्लू,0,0
16501,7877,,अँचरा,0,0
16502,7878,,अंचल,0,0
16503,7879,,अँचला,0,0
16504,7880,,अचरा,0,0
16505,7881,,पलायनवाद,0,1
16506,7882,,स्कलकैप,0,0
16507,7883,,टोपी,0,0
16508,7884,,पटिया,0,0
16509,7885,,पट्टी,0,0
16510,7886,,स्लेट_पट्टी,0,0
16511,7887,,स्लेट,0,0
16512,7888,,सरकाना,0,0
16513,7889,,खिसकाना,0,0
16514,7890,,खसकाना,0,0
16515,7891,,घसकाना,0,0
